MIT,Colby-Sawyer,Pomona-Pitzer,Wis.-Whitewater,George Fox,Washington U.,U. of Chicago,Wesleyan,Loras,Augustana (Ill.),Haverford,UC Santa Cruz,Wis.-Oshkosh,Ohio Northern,Central College,Caltech,Trine,Babson,Lewis & Clark,Centre,Dubuque,Rose-Hulman,Otterbein,Manchester,La Verne,Wabash,DePauw,St. Vincent (Pa.),Suffolk,Franciscan (Ohio),Connecticut College,Southern Virginia,Kalamazoo,Illinois Wesleyan,Grinnell,Rhodes,Occidental,Hanover,Concordia (Wis.),Franklin,Aurora,Elmhurst,Illinois Tech,St. Mary's (Md.),Anderson (Ind.),Illinois College,Webster,NYU,Williams,Washington and Lee,Amherst,St. Olaf,Tufts,Middlebury,Vassar,Coast Guard,Smith,Bates,Bowdoin,Colby,Misericordia,Wellesley,St. Lawrence,Keene State,Union (N.Y.),Trinity (Conn.),Gordon,Westfield State,Brandeis,Roger Williams,Mount Holyoke,Denison,Springfield,Salve Regina,UMass Dartmouth,Montclair State,Eastern Conn. St.,Plattsburgh St.,Marywood,USMMA,Clark (Mass.),WPI,Emerson,Wheaton (Mass.),U. of New England,Endicott,Maine-Farmington,Framingham St.,Plymouth State,Southern Maine,Husson,Simmons,Thomas College,Worcester State,Wentworth,Lasell,St. Joseph's (Me.),Dominican (Ill.),Colorado College,Johns Hopkins,Calvin,Wis.-La Crosse,Wartburg,Hope,Baldwin Wallace,Cornell College,Oberlin,Millikin,Greenville,Emory,Carnegie Mellon,Case Western,Rochester,RPI,New Paltz St.,SUNY Delhi,Hartford,Western NE,RIC,UMass Boston,Castleton,Fitchburg St.,Norwich,Mass. Maritime,Hamilton,Stevens,Bard,Baruch,Purchase,Medgar Evers,SUNY Geneseo,Claremont-Mudd-Scripps,Lynchburg,John Carroll,Gettysburg,Grove City,Swarthmore,Dickinson,Rowan,Wittenberg,Redlands,Bridgewater (Va.),TCNJ,Mount Union,Lebanon Valley,Widener,Moravian,Elizabethtown,Shenandoah,Stockton,Cortland St.,Catholic,Christopher Newport,Oneonta,Ursinus,Drew,Bryn Mawr,Pfeiffer,Ithaca,Nazareth,RIT,Utica,Brockport St.,St. John Fisher,Houghton,SUNY Cobleskill,PSU-Behrend,Fredonia,William Smith,Hunter,Hartwick,Buffalo State,Salisbury,Messiah,DeSales,Rutgers-Camden,Centenary (N.J.),PSU-Abington,Franklin & Marshall,Muhlenberg,McDaniel,Delaware Valley,Scranton,Washington & Jefferson,Geneva,Susquehanna,York (Pa.),Hood,Waynesburg,Lycoming,Lancaster Bible,Alvernia,Chatham,Juniata,King's (Pa.),Penn College,PSU-Harrisburg,Trinity (Tex.),McMurry,St. Thomas (Tex.),Southwestern (Tex.),Texas Lutheran,Ozarks (Ark.),Schreiner,Dallas,Concordia (Tex.),Willamette,Whitworth,Chapman,Puget Sound,Whitman,Pacific (Ore.),Cal Lutheran,Pacific Lutheran,Hardin-Simmons,Covenant,Piedmont,Agnes Scott,Brevard,Berry,Eastern Mennonite,Mary Washington,Marymount (Va.),U. of the South,Roanoke,Millsaps,Oglethorpe,Maryville (Tenn.),Meredith,Sweet Briar,Mary Baldwin,Averett,Virginia Wesleyan,Randolph,Alfred State,Alfred,Keuka,Oswego State,Morrisville State,Hiram,Clarkson,Potsdam St.,Albion,Alma,St. Mary's (Ind.),Adrian,Olivet,Allegheny,Ohio Wesleyan,Berea,Wooster,Transylvania,Kenyon,Heidelberg,Muskingum,Capital,Marietta,Asbury,Spalding,St. Scholastica,Macalester,Luther,Minnesota-Morris,Carleton,Wis.-Eau Claire,Wis.-Stout,Gustavus Adolphus,Bethel (Minn.),St. Norbert,St. Benedict,Wis.-River Falls,Concordia-Moorhead,Wis.-Superior,Saint Mary's (Minn.),Crown,Hamline,Martin Luther,St. Catherine (Minn.),Wisconsin Lutheran,Bethany Lutheran,Wis.-Platteville,Wis.-Stevens Point,Ripon,Carthage,Carroll (Wis.),MSOE,Northwestern (Minn.),Wheaton (Ill.),Augsburg,Lawrence,Beloit,Northland,Lesley,Regis (Mass.),La Roche,Nebraska Wesleyan,Knox,Simpson (Iowa),Buena Vista,Coe,Wilmington (Ohio),Earlham,North Central (Ill.),Lake Forest,Concordia Univ. Chicago,Johnson & Wales (R.I.),Rivier,Ramapo,New Jersey City,Rutgers-Newark,Kean,Eastern,Arcadia,St. Joseph's (L.I.),Cedar Crest
0,0,0,0,0,0,0,0,0,0,0.3874204890000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3874204890000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038152042447694615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038152042447694615,0,0,0,0,0,0,0,0,0,0,0.3874204890000001,0,0,0,0.3874204890000001,0,0,0,0,0,0,0.3874204890000001,0,0.4255725314476947,0,0,0,0.3874204890000001,0,0,0.3874204890000001,0.3874204890000001,0,0,0.3874204890000001,0.038152042447694615,0,0,0,0.3874204890000001,0.3874204890000001,0.4255725314476947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3874204890000001,0.038152042447694615,0.038152042447694615,0,0,0.3874204890000001,0,0.3874204890000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3874204890000001,0,0,0.3874204890000001,0.3874204890000001,0.3874204890000001,0.3874204890000001,0.3874204890000001
0,0,0,0,0,0,0,0,0,0,0.16677181699666577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8957718169966659,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8957718169966659,0.7290000000000001,0.16677181699666577,0.8957718169966659,0,0,0,0,0,0,0.7290000000000001,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.5541923059966658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3874204890000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16677181699666577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3874204890000001,0,0,0,0,0,0,0,0,0.16677181699666577,0,0.5541923059966658,0.16677181699666577,0.3874204890000001,0,0,0,0.3874204890000001,0,0,0.3874204890000001,0.3874204890000001,0,0,0.3874204890000001,0,0,0,0,0.5541923059966658,0,0.5541923059966658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3874204890000001,0,0,0,0.16677181699666577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3874204890000001,0,0,0,0.3874204890000001,0.3874204890000001,0,0
0,0,0,0,0,0,0,0,0,0,0.16677181699666577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.209582413086666,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8957718169966659,0.7290000000000001,0.16677181699666577,0.8957718169966659,0,0,0,0,0,0,0.7290000000000001,0,0,0.7290000000000001,0,0,0,0,0,0,0.16677181699666577,0,0.16677181699666577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0.7290000000000001,0,0,0,0,0.8957718169966659,0.16677181699666577,0,0,0.7290000000000001,0.7290000000000001,0.7290000000000001,0.7290000000000001,0.7290000000000001,0.7290000000000001,0.7290000000000001,0.7290000000000001,0.7290000000000001,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.3874204890000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3874204890000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31381059609000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3874204890000001,0,0,0,0,0,0,0,0,0,0,0.3874204890000001,0,0.3874204890000001,0,0,0,0.3874204890000001,0,0,0.3874204890000001,0.3874204890000001,0,0,0.3874204890000001,0,0,0,0,0.3874204890000001,0.3874204890000001,0.3874204890000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3874204890000001,0,0,0,0,0.3874204890000001,0.31381059609000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3874204890000001,0,0,0,0.3874204890000001,0.3874204890000001,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0.7290000000000001,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.027812838944369374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0.027812838944369374,0,0.027812838944369374,0,0,0,0.7568128389443695,0.027812838944369374,0.027812838944369374,0.027812838944369374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027812838944369374,0,0,0.027812838944369374,0.7290000000000001,0.7290000000000001,0,0.7568128389443695,0,0,0,0,0.027812838944369374,0.027812838944369374,0.7290000000000001,0,0.027812838944369374,0.7290000000000001,0,0,0,0,0,0.027812838944369374,0,0,0,0,0.027812838944369374,0.027812838944369374,0,0,0.027812838944369374,0.027812838944369374,0,0,0,0,0,0,0,0,0.7290000000000001,0.7290000000000001,0,0,0,0,0.7290000000000001,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027812838944369374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.027812838944369374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0.027812838944369374,0,0.027812838944369374,0,0,0,0.7568128389443695,0.027812838944369374,0.027812838944369374,0.027812838944369374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027812838944369374,0,0,0.027812838944369374,0.7290000000000001,0.7290000000000001,0,0.7568128389443695,0,0,0,0,0.027812838944369374,0.027812838944369374,0.7290000000000001,0,0.027812838944369374,0.7290000000000001,0,0,0,0,0,0.027812838944369374,0,0,0,0,0.027812838944369374,0.027812838944369374,0,0,0.027812838944369374,0.027812838944369374,0,0,0,0,0,0,0,0,0.7290000000000001,0.7290000000000001,0,0,0,0,0.7290000000000001,0,0,0,0.7290000000000001,0.7568128389443695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027812838944369374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.027812838944369374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0.027812838944369374,0,0.027812838944369374,0,0,0,0.7568128389443695,0.027812838944369374,0.027812838944369374,0.027812838944369374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027812838944369374,0,0,0.027812838944369374,0.7290000000000001,0.7290000000000001,0,0.7568128389443695,0,0,0,0,0.027812838944369374,0.027812838944369374,0.7290000000000001,0,0.027812838944369374,0.7290000000000001,0,0,0,0,0,0.027812838944369374,0,0,0,0,0.027812838944369374,0.027812838944369374,0,0,0.027812838944369374,0.027812838944369374,0,0,0,0,0,0,0,0,0.7290000000000001,0.7290000000000001,0,0,0,0,0.7290000000000001,0,0,0,0.7290000000000001,0.7568128389443695,0.7568128389443695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027812838944369374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0.7290000000000001,0,0.7290000000000001,0,0,0,0,0,0,0.7290000000000001,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0.7290000000000001,0,0,0,0,0.7290000000000001,0,0,0,0.7290000000000001,0.7290000000000001,0.7290000000000001,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0.7290000000000001,0,0.7290000000000001,0,0,0,0,0,0,0.7290000000000001,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0.7290000000000001,0,0,0,0,0.7290000000000001,0,0,0,0.7290000000000001,0.7290000000000001,0.7290000000000001,0.7290000000000001,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0.7290000000000001,0,0.7290000000000001,0,0,0,0,0,0,0.7290000000000001,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0.7290000000000001,0,0,0,0,0.7290000000000001,0,0,0,0.7290000000000001,0.7290000000000001,0.7290000000000001,0.7290000000000001,0.7290000000000001,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0.7290000000000001,0,0.7290000000000001,0,0,0,0,0,0,0.7290000000000001,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0.7290000000000001,0,0,0,0,0.7290000000000001,0,0,0,0.7290000000000001,0.7290000000000001,0.7290000000000001,0.7290000000000001,0.7290000000000001,0.7290000000000001,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0.7290000000000001,0,0.7290000000000001,0,0,0,0,0,0,0.7290000000000001,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0.7290000000000001,0,0,0,0,0.7290000000000001,0,0,0,0.7290000000000001,0.7290000000000001,0.7290000000000001,0.7290000000000001,0.7290000000000001,0.7290000000000001,0.7290000000000001,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0.7290000000000001,0,0.7290000000000001,0,0,0,0,0,0,0.7290000000000001,0,0,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7290000000000001,0.7290000000000001,0,0,0,0,0.7290000000000001,0,0,0,0.7290000000000001,0.7290000000000001,0.7290000000000001,0.7290000000000001,0.7290000000000001,0.7290000000000001,0.7290000000000001,0.7290000000000001,0.7290000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
